"ensembl_id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000134243","SORT1",5510.95825597917,2.22401906513448,0.267585258933935,8.31144089922972,9.45469335097968e-17,1.77490379725209e-14
"ENSG00000167549","CORO6",1996.3871741822,2.36461503795591,0.285870929872447,8.27161768078682,1.32153497771984e-16,2.45607275609233e-14
"ENSG00000087448","KLHL42",907.658851358475,1.05841808217976,0.128076039451886,8.26398198062153,1.40891890605916e-16,2.59255028407024e-14
"ENSG00000162426","SLC45A1",168.597115791997,1.29515739991819,0.156883371363877,8.2555428829623,1.5121331931155e-16,2.75519562686781e-14
"ENSG00000101342","TLDC2",42.9011868528459,4.18684539230493,0.507386688095258,8.25178407423824,1.56047183690733e-16,2.81566690183715e-14
"ENSG00000051108","HERPUD1",2272.41984444954,0.747890498249387,0.0909987867513162,8.21868647868066,2.05744130626259e-16,3.67668718047021e-14
"ENSG00000103064","SLC7A6",780.765707845922,1.42507724070336,0.173569382464497,8.21041833800872,2.20419175379896e-16,3.90141940422417e-14
"ENSG00000099860","GADD45B",368.158031967728,1.45586513356174,0.178326760990892,8.16403060018628,3.24026763005908e-16,5.6811673494951e-14
"ENSG00000020577","SAMD4A",3105.00555637675,1.20709214898021,0.148006476803553,8.15567112365202,3.4724617744907e-16,6.03137402606632e-14
"ENSG00000157152","SYN2",49.948908756072,3.55928652812127,0.436536206822348,8.15347380697279,3.53616875815642e-16,6.08515707132751e-14
"ENSG00000253368","TRNP1",1040.17649034906,1.96740839361249,0.241514215841371,8.14613908650701,3.75727946573948e-16,6.40633384135489e-14
"ENSG00000105516","DBP",84.5749847267979,-1.65520514137812,0.203377352214153,-8.13859126081656,3.99903556258498e-16,6.73002390058977e-14
"ENSG00000145685","LHFPL2",2018.16368824202,-1.24346096115066,0.152797404579129,-8.13797174484538,4.01954615531593e-16,6.73002390058977e-14
"ENSG00000019995","ZRANB1",2078.38755449834,0.920560539485721,0.113390275708584,8.118513988374,4.71926324879885e-16,7.8310274534756e-14
"ENSG00000173068","BNC2",2793.38464596547,-0.874885476152184,0.107929483571803,-8.10608415049207,5.22772453386844e-16,8.59798765149955e-14
"ENSG00000120690","ELF1",1383.58922656758,0.921519306465238,0.113838442121022,8.09497467898906,5.72762651756564e-16,9.3375384937682e-14
"ENSG00000233117",NA,77.6318352361788,3.47430524749469,0.429274323042992,8.09343830040059,5.80036824685858e-16,9.37389946677102e-14
"ENSG00000135862","LAMC1",33937.8193999739,0.804089072939965,0.0995233702132887,8.07939955426269,6.50864463476508e-16,1.04278586669922e-13
"ENSG00000127824","TUBA4A",228.718631937045,-1.53922361960531,0.191506570726767,-8.03744547126479,9.17306969931276e-16,1.45710684069853e-13
"ENSG00000108830","RND2",158.263285028196,-2.36510399213629,0.296958702764318,-7.96442054103853,1.65999807340991e-15,2.61449696562061e-13
"ENSG00000100033","PRODH",55.3631369152134,4.96080005957817,0.62366423716539,7.95428014619764,1.8017601534441e-15,2.81392541611416e-13
"ENSG00000183722","LHFPL6",3013.23853843146,0.692382827629467,0.0874807661668655,7.91468637013054,2.47877150203378e-15,3.83899736377482e-13
"ENSG00000130066","SAT1",4098.11670597519,1.32117054204474,0.167064210608073,7.90816020520493,2.6122051841266e-15,4.01221763198288e-13
"ENSG00000138316","ADAMTS14",799.568584106461,-2.4093854561545,0.305063267686386,-7.89798612736104,2.83445686983028e-15,4.31790007588489e-13
"ENSG00000198795","ZNF521",944.867996141796,-0.994331510975907,0.126041305710518,-7.88893375366651,3.04779245683105e-15,4.60514006587033e-13
"ENSG00000146250","PRSS35",313.689977800113,-2.73137369904648,0.346376503783776,-7.88556287510634,3.13120881620818e-15,4.69302547171201e-13
"ENSG00000013293","SLC7A14",244.497326184804,-2.83699640457988,0.359835831375629,-7.88414092541654,3.1670670926e-15,4.70879535327768e-13
"ENSG00000115419","GLS",3865.24139352938,1.18611633862824,0.150478484110341,7.88229856009516,3.21412915374225e-15,4.74084050176983e-13
"ENSG00000077254","USP33",2737.01594971387,0.892312688453756,0.113366499078245,7.87104387723827,3.51694254365349e-15,5.14664387195276e-13
"ENSG00000104756","KCTD9",1778.58667592707,0.826704963739953,0.105528808878781,7.83392679708505,4.72864156897371e-15,6.86576590307628e-13
"ENSG00000157510","AFAP1L1",487.999313281654,1.69725654851465,0.21669786972935,7.83236379127533,4.78781776428428e-15,6.89779791854445e-13
"ENSG00000119139","TJP2",5029.85142077092,1.95741781704673,0.250087878935248,7.82691998260956,4.99967071442332e-15,7.03930910814829e-13
"ENSG00000136877","FPGS",1049.27391437812,0.63532872245863,0.0811661190080546,7.82751140775356,4.97621502711242e-15,7.03930910814829e-13
"ENSG00000149218","ENDOD1",2027.18573134681,1.96182763560959,0.250628488784365,7.82763222618917,4.97143675780412e-15,7.03930910814829e-13
"ENSG00000135362","PRR5L",111.758709305623,1.54123560847789,0.198226722074886,7.7751152435222,7.53787503069631e-15,1.05331885297362e-12
"ENSG00000143891","GALM",528.391197527252,-1.11204260827407,0.143348924379009,-7.75759297177473,8.65564225376735e-15,1.20048590512139e-12
"ENSG00000136999","CCN3",435.712716722131,-2.57963035748724,0.332589882524071,-7.75619010990372,8.75187994192188e-15,1.20484213867125e-12
"ENSG00000198431","TXNRD1",22734.553343842,1.54666347174374,0.200515465715938,7.71343729632725,1.2247354123237e-14,1.673654973385e-12
"ENSG00000152332","UHMK1",2975.43558811063,0.657434898592287,0.0853272916431271,7.7048607301629,1.309860636015e-14,1.77691678250648e-12
"ENSG00000099337","KCNK6",530.060485021926,2.80777079700324,0.36473947720241,7.6980172767125,1.38193690629239e-14,1.86110850749595e-12
"ENSG00000176771","NCKAP5",107.652179101487,-2.20625958835318,0.286757701974797,-7.69381109263838,1.42815868760317e-14,1.90952008698596e-12
"ENSG00000170214","ADRA1B",201.576412510075,3.67998429732791,0.479693065602208,7.67153949308826,1.69944135183715e-14,2.25600839456381e-12
"ENSG00000049246","PER3",196.030110621098,-2.16542053071872,0.283147601738796,-7.64767392491048,2.04647350408644e-14,2.69742624634372e-12
"ENSG00000042286","AIFM2",594.47788466021,0.707631214645935,0.0926398274714447,7.6385204286359,2.19732095614368e-14,2.87585985703734e-12
"ENSG00000179820","MYADM",3784.35383489187,1.48886466144194,0.196862105291493,7.56298252138155,3.93930555096861e-14,5.11971983669592e-12
"ENSG00000087116","ADAMTS2",4464.4129800239,0.700566552833136,0.0926506669879613,7.56137624917654,3.98826750536835e-14,5.14735774911602e-12
"ENSG00000182010","RTKN2",118.307066785441,-1.90175496832063,0.255047815423931,-7.4564644482824,8.8875062515592e-14,1.13913312886364e-11
"ENSG00000164105","SAP30",538.510216021084,1.23155440736269,0.16599667626853,7.4191510037853,1.17873462582937e-13,1.50046459048211e-11
"ENSG00000183508","TENT5C",90.0360052786607,-2.46777713440727,0.333875040267014,-7.39131961596676,1.453786910109e-13,1.83800202206638e-11
"ENSG00000102804","TSC22D1",5397.33684521953,1.19399465455911,0.161577465017423,7.3896112581687,1.47258704876915e-13,1.84919123657937e-11
"ENSG00000155130",NA,5654.05696431278,-1.18238201824358,0.160068022986687,-7.38674718523832,1.5046429655819e-13,1.87676439700266e-11
"ENSG00000147119","CHST7",453.232746335031,1.5488427769335,0.210722599063768,7.35015031047901,1.97984087088271e-13,2.45302283902368e-11
"ENSG00000169744","LDB2",616.845546159048,-1.31898008523897,0.17958884712043,-7.34444319002992,2.06617427462181e-13,2.54303635058585e-11
"ENSG00000116001","TIA1",1335.47494957933,-0.505524691545889,0.0688446487728951,-7.34297727646945,2.08894004797647e-13,2.55414149945018e-11
"ENSG00000185813","PCYT2",468.253727549524,1.12216969604341,0.154752951226492,7.25136216886121,4.12600765114274e-13,5.01188576447632e-11
"ENSG00000177674","AGTRAP",751.373295308449,1.10956680074562,0.153127033815133,7.24605429296811,4.29088165829624e-13,5.17831400126206e-11
"ENSG00000003402","CFLAR",2546.61419680864,1.18342575180993,0.163559231957416,7.23545676784569,4.63964921423598e-13,5.56308907397262e-11
"ENSG00000128342","LIF",153.121849690958,-2.50843625310265,0.346771779328642,-7.2336804856469,4.70077003207814e-13,5.60024429783156e-11
"ENSG00000074590","NUAK1",412.639546693256,1.36544602552559,0.1897759824415,7.19504126896828,6.2441875922383e-13,7.39160677718145e-11
"ENSG00000138078","PREPL",1200.08214973285,-0.665141054483501,0.0927313163344916,-7.17277701617291,7.34915042398917e-13,8.64455447024296e-11
"ENSG00000163378","EOGT",1805.28931002148,1.26400321310272,0.17652953234838,7.16029321716107,8.05046797242773e-13,9.40993379041317e-11
"ENSG00000197301","HMGA2-AS1",209.371049795359,2.31289268641579,0.323311377249433,7.15376212891946,8.44313230896919e-13,9.80722587263702e-11
"ENSG00000067082","KLF6",3242.40960152819,1.1104118718746,0.155393183181148,7.14582100155671,8.94595725102725e-13,1.03267463049901e-10
"ENSG00000177614","PGBD5",133.150339732154,-2.47608755543505,0.346587121636829,-7.14419954134826,9.05218247092964e-13,1.0384864890261e-10
"ENSG00000164291","ARSK",492.450487086891,0.852411723842098,0.119352231582063,7.14198396245322,9.1993334195435e-13,1.04889332271298e-10
"ENSG00000116132","PRRX1",5566.26234944767,-0.766664687138228,0.107526609693816,-7.12999962819734,1.00369198473305e-12,1.13741558147949e-10
"ENSG00000108960","MMD",1723.1175228423,1.64293267930586,0.230507767792136,7.12745038938297,1.02245106540925e-12,1.15165170003824e-10
"ENSG00000091527","CDV3",4870.59143202752,0.766808510294523,0.107874964533554,7.10830834207141,1.17473882575529e-12,1.31521211305194e-10
"ENSG00000114745","GORASP1",984.792573501924,0.551894833367445,0.0776665832910965,7.10594968879895,1.19497942858265e-12,1.32986183713824e-10
"ENSG00000173221","GLRX",1983.22155774674,0.993815215470808,0.140289025113993,7.08405532552014,1.39995974316704e-12,1.54870546587854e-10
"ENSG00000049323","LTBP1",20169.9020554026,0.693729555961406,0.0983069774878701,7.05676823445216,1.70419507447737e-12,1.87411038219893e-10
"ENSG00000146373","RNF217",818.987563806969,1.08987465981265,0.154477261386299,7.0552432767902,1.7229901054681e-12,1.88363359471322e-10
"ENSG00000205208","C4orf46",588.221528800905,-1.38688516991117,0.196617193231297,-7.05373292700636,1.74180548277569e-12,1.89306753785884e-10
"ENSG00000134318","ROCK2",4538.36898283538,0.812106434691038,0.115156359926003,7.05220654085348,1.76102538682515e-12,1.90282888454334e-10
"ENSG00000173517","PEAK1",7990.51234665395,0.996732205672206,0.141681489846497,7.03502064209025,1.99231506104756e-12,2.14029915662248e-10
"ENSG00000122966","CIT",288.894444022565,-1.58611355187696,0.225697652390218,-7.02760323414735,2.10111346669066e-12,2.24420653899115e-10
"ENSG00000196932","TMEM26",68.8289838616752,-2.07412862131922,0.295363875960735,-7.02228264906351,2.18272400515626e-12,2.31805289347594e-10
"ENSG00000196569","LAMA2",17178.4260430908,2.07079742656859,0.29502405819539,7.01907986499575,2.23334104113757e-12,2.35833200281488e-10
"ENSG00000189184","PCDH18",6487.77889101998,-0.898467634119319,0.12806463359521,-7.01573579602952,2.28741940793212e-12,2.40179037832872e-10
"ENSG00000134294","SLC38A2",20597.3546312134,1.2327341433525,0.175754403337297,7.01395879673477,2.31667646941092e-12,2.41884450471922e-10
"ENSG00000126861","OMG",309.30615640905,-1.71064299008671,0.244144451619499,-7.00668386579909,2.44032803615636e-12,2.53371489117128e-10
"ENSG00000071282","LMCD1",3659.86884296353,1.59617262020307,0.227939615468321,7.00261170891073,2.51234419106408e-12,2.59399537727366e-10
"ENSG00000100242","SUN2",2236.2383212374,1.91108026265879,0.273434301902102,6.98917527671059,2.7650680268136e-12,2.83915962863706e-10
"ENSG00000107562","CXCL12",25136.3075719089,-1.94924728540005,0.279025088048242,-6.98592122677884,2.82992834017388e-12,2.88979220890833e-10
"ENSG00000012048","BRCA1",221.111604295128,-1.20941778151712,0.173675340367811,-6.96367013852283,3.31520347168572e-12,3.36683368968738e-10
"ENSG00000131446","MGAT1",5362.00674215496,0.861355805242497,0.123803744624702,6.95742933990896,3.46537656503382e-12,3.50021866636705e-10
"ENSG00000125848","FLRT3",178.654450436053,-2.36708301859021,0.340350256469485,-6.95484423353868,3.52951797115351e-12,3.5457346753453e-10
"ENSG00000185022","MAFF",648.341698714604,1.29751184696532,0.187152942326325,6.93289579547697,4.12311928633807e-12,4.11979419013941e-10
"ENSG00000114853","ZBTB47",3379.39174943392,0.752912501244045,0.108747502122352,6.9234923703989,4.40642888503206e-12,4.37933052557865e-10
"ENSG00000171469","ZNF561",603.303912731555,-0.662315744927769,0.09576978470883,-6.91570673298907,4.65536588854787e-12,4.60212633184374e-10
"ENSG00000143344","RGL1",1077.62700223375,-1.06919807044751,0.154816643233106,-6.90622176090994,4.97731718836216e-12,4.89436190188946e-10
"ENSG00000168234","TTC39C",591.642682736854,0.771389805574845,0.111709564261302,6.90531567888377,5.00919101252081e-12,4.89977973514207e-10
"ENSG00000182197","EXT1",5290.24632370394,-0.84450461789299,0.122435837748549,-6.89752799035345,5.29152197734048e-12,5.14884481407711e-10
"ENSG00000078053","AMPH",358.68988631553,1.15002643755747,0.166797734438112,6.89473655881202,5.39647147565858e-12,5.22361574870389e-10
"ENSG00000124151","NCOA3",1569.91028919931,1.40016859732735,0.203140745766492,6.89260341170957,5.47804412720053e-12,5.27510104165917e-10
"ENSG00000108604","SMARCD2",2178.07169386197,1.27764871511474,0.185419633842774,6.89057943129215,5.55655896433028e-12,5.32312620371537e-10
"ENSG00000136478","TEX2",3701.52859767166,1.48546219871611,0.215827456292271,6.8826377525597,5.87543023892402e-12,5.59973697386682e-10
"ENSG00000112576","CCND3",629.310108454083,0.9396656913974,0.136667695251044,6.87555087302333,6.1750764663768e-12,5.85529572079657e-10
"ENSG00000172831","CES2",1197.94958745569,-0.540905279622914,0.0786952630475985,-6.87341599323138,6.2682429140496e-12,5.91346672881279e-10
"ENSG00000143878","RHOB",3314.35130573517,1.19920544377061,0.17473147913653,6.8631333615255,6.73662804119511e-12,6.32324404775814e-10
